yearmonthday,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20140111,7971.05042216685,9413.673455733442,8800.082402527276,8015.372010046657,9848.560736138083,7758.4405030811795,9460.455228492905,9104.930085383852,8072.503191759338,8086.512430972591,5760.678708589423,7982.808518283946,9317.465069298667,7902.943661049936,8935.923992118987,9401.345371667576,8979.661319183391,9193.940924711933,8798.986078687,8768.304940614247,5799.433016119933,9400.028656813412,8048.825861925612,9933.966088058309,8035.155931503249,8779.923520539081,9471.371932341546,9529.414501831652,7991.798283975127,9206.076501809523,11722.664090861002,5664.279446824207,9510.486969689802,8951.77770846457,8877.68682991644,8894.230852352612,9465.530014423577,8827.110881077599,7954.86541247438,8015.155864370247,9584.887961929664,5645.136520704931,8964.014583931432,5713.969174919969,8087.406619102431,9545.811655303007,9916.71686013298,8162.884541030274,9004.881639881876,8087.589108282448,8780.935474414488,5725.19369955067,8992.114966177358,9348.10102881045,9368.915178686744,8024.947430524671,8042.400958129635,12785.766454260902,9366.905748709145,9903.66985551254,9258.479524458115,5752.8612810115155,5776.0846074472365,9000.649100975173,8132.950197986794,8088.011227137824,9477.487396414086,10759.597300865717,8033.5353635211395,9348.595084729108,8938.717719400016,8020.383682585477,5616.725106174642,9737.286912401109,9205.060401159379,10967.426697913874,8171.7865791974455,5701.243804355153,8899.319324008913,8035.495285038191,5760.440225101049,8837.276703493524,5718.524579768528,9389.331126770217,8063.689997520088,8895.36567215308,9172.62345658035,5642.249069961716,9341.612680283162,5718.839775386386,9899.753547109374,9399.19073579693,7987.248620524866,5855.366976350337,8909.09315039754,9568.54091314739,8919.892313678627,8077.953250385404,9033.920287892312,7949.473407083573
20140112,8011.945385950192,9203.2065960567,8936.31027034688,8235.095462636453,9974.423078477104,8027.202013127426,9197.044791181015,8809.30800837989,8016.082782577572,7947.440102775893,5683.3941604040565,7979.191647195919,9347.33694670742,7997.691655262358,8990.506682828438,9290.195022294984,9011.593805942724,9359.72127301583,8978.942658335627,8821.870370446857,5719.543803024333,9314.566305659124,8031.164263809473,9865.431142013758,7982.159843179239,8861.42494693792,9325.913457445755,9377.471531671998,8053.328106574091,8863.488105896045,11799.054095774743,5735.083776968239,9400.84709428257,8912.04057803017,8952.781689834741,8757.008486561801,9379.156676713943,8941.769663547933,7905.174464806334,8053.570341583621,9513.271738864207,5745.219718135559,8826.519907121768,5669.0277649708805,7977.374712785694,9467.506485813932,9838.487896235556,8156.797124608746,8872.711277978402,8131.781511722868,8924.710697345567,5829.4094222389485,8949.925884208984,9443.658586268746,9279.117794557667,8041.314573416945,7979.73049741793,12840.203484790274,9283.598128480091,9903.581315523408,9244.981115370958,5665.286597880162,5793.683229557128,8859.196982659016,8044.178187559935,8084.879191523537,9501.471967244954,10718.565171247688,7959.9866781752635,9448.329119163936,8863.249684073304,7957.587781241782,5729.38533104775,9908.333674959227,9409.929991459952,10802.141761520097,8061.9762819580255,5751.968424024011,9081.96825204684,7910.946887023524,5811.967863865229,8803.859566564715,5744.487172994354,9363.301785585818,7927.869578384926,8920.325212654381,9278.011484358683,5801.095614030672,9424.435977182617,5727.030367330735,9830.148266497554,9368.792091959467,8190.7018014108535,5866.933616548064,8902.055356293327,9401.681282706308,9010.64904382759,7895.125010574533,9005.964774572716,7949.666337345925
20140113,8234.773020659946,9249.941326994316,8951.657012294861,8011.441321941615,9820.317782485268,8028.89780999901,9437.269952595358,8786.596724293162,8126.1960975226875,8128.255850127529,5737.820064997224,7867.498227065007,9404.534403351883,8121.014895116439,8909.400804900328,9353.0639953651,9047.051743419375,9144.915689858428,8824.230793998839,8953.371137462942,5750.967495758277,9428.86627914489,7938.147650196391,9755.533358034245,8205.19311541723,8786.748391869933,9367.252849487173,9547.217818367126,8027.489105669815,8955.153324584933,11996.254532273691,5676.413200011051,9486.150493436695,8824.970502211409,9092.80861495022,8922.682062262267,9246.2109102971,8979.249075112752,8151.027995559689,8021.838544138921,9459.910165110798,5735.381480400813,8909.78587626072,5747.0307191789325,8083.043153830312,9372.425192339142,9571.176772051162,8041.950986186897,8854.714697387562,8058.88253163667,8776.570327418971,5754.154610533629,8959.355080421383,9382.915508515165,9250.406436653591,7961.458683519359,8017.701031242543,12740.228292049751,9344.070967264628,9867.410149383259,9437.378724428763,5611.516112773406,5692.010166420797,9054.1018968803,7911.531143964581,8187.269561907896,9418.321621725712,10750.178893307182,8232.691909458694,9444.138213080732,9083.393197656986,8033.595372804307,5749.006527849081,9848.5418484804,9182.48132390304,11075.40481802979,7928.4783662771015,5642.336374326059,8856.429592048162,7977.385370733406,5740.949359714519,8811.301371122265,5738.408187133565,9483.13362477499,8031.884573191719,9007.47010605415,9306.337882402035,5675.24214907598,9433.55350765741,5692.135819028303,9753.506818545044,9294.44673463849,8076.48324984849,5683.595887816345,9117.52732403392,9373.356207411933,8713.97731371158,8009.374106960537,8753.356611393261,8059.902164858163
20140114,8207.704894921195,9374.769706906927,8946.940420736473,7912.068457509578,10028.602761238113,7958.21586690652,9490.487812314888,9005.831263752078,8104.738966853819,8160.988450268411,5694.8033870101735,8057.114506409031,9445.6632540618,7967.97617340482,8906.219322469766,9385.933828742807,8882.080827923857,9444.68010245807,8705.227107901917,8955.885842124264,5744.658796908483,9342.821827601525,7869.050154346031,9687.987702824166,8069.123756217454,8863.008237177115,9329.897149719822,9380.061617913225,7986.3521739876205,9061.649699130036,11730.150922627126,5825.573038813331,9428.852658072394,8984.515922551453,8810.717902257335,8844.454870602225,9397.577735116589,9022.461775099766,7944.160986826744,7960.263052672916,9420.914546755654,5634.307945036504,8895.095842268895,5713.130379295496,8119.069449492003,9365.480173490325,9843.441674889229,8022.06001152191,8872.671897631744,7986.779604757385,8870.74465736138,5688.037873737098,9076.041323996176,9474.98515114514,9235.382016404392,8055.938010212976,8067.168188240912,12772.758720312559,9506.542751440064,9952.724413270133,9334.976615215735,5649.562470766462,5723.063296980721,8875.293943923234,8009.676443473776,8097.833210149791,9615.498138401776,10869.847616407429,8122.426102915956,9334.26188868581,8955.419226544112,7944.7696286674745,5629.955544264581,9776.570694849908,9483.232004026708,10933.870880734974,7994.431512268697,5763.957261006125,8782.785934949032,8039.155852810706,5727.931491549988,8935.929110815605,5729.930373995174,9234.762271402371,8200.50229413352,8823.584777821436,9443.385336396037,5649.042753581787,9411.558316778395,5748.941674149266,10029.633738915096,9447.775108059861,8023.163409017612,5728.649871243418,8931.442564590012,9434.525851721695,8941.751228558483,8182.820854185269,8739.740523908336,8136.74642691711
20140115,8077.617086138815,9330.292209260546,8896.12115293866,8012.917251599132,9849.219147869004,7867.022634619736,9411.778670446549,8843.213754560333,7948.144833399425,7992.068895921562,5636.884998400331,7901.171897010751,9301.738822040632,7913.125190066189,8993.94601252371,9523.310116013716,8958.130932050637,9299.374910596756,8877.239452655154,8792.902384083336,5748.376633367318,9484.568136591155,7991.266379657796,9799.055448138522,8032.14072567004,8994.039721716155,9436.23692350752,9527.371084735896,8012.452998476327,8956.320304279176,11603.892637451741,5777.5917408643645,9388.189762829841,8906.292655446605,8790.074856787849,8953.671079718244,9317.204277108842,9016.09346485807,8170.139381872156,7930.3890653858925,9429.799884927308,5764.964640366452,8759.532681074577,5739.6923466044655,7820.587263121448,9500.108753561753,9912.427822609709,8052.973981285145,9044.286467653254,8143.265755732583,8772.269378166453,5756.916828577371,8832.739404112324,9240.034791848768,9467.146145573452,7992.908449246201,8058.597369203214,13078.741747886594,9381.381302198548,9885.539616082327,9516.802021357249,5687.857031204422,5726.988427743978,8871.888851296211,7909.6165185695645,8050.485838543013,9309.905759302843,10561.630704365218,7926.312568680909,9437.1369621532,8866.845595285053,7852.960787181008,5590.406719901436,9820.63459693097,9390.871329845839,10819.374604444934,7819.877600167578,5750.12706094243,8878.208446637198,8047.6827660760655,5801.355997198828,8950.872659852443,5663.722248036787,9465.670013765375,8073.327695915855,9021.463933697965,9433.636402459595,5719.729010724866,9370.47364449048,5650.913405010683,10055.872607034773,9389.59313608922,8106.604974821832,5775.433217443252,8934.737322916317,9368.01587269701,8980.199665026767,8080.255525698106,8952.676413837324,8084.528594552035
20140116,8093.120544072584,9490.027450145008,8999.508177775464,7895.437585227046,9820.865081947672,8023.457995706058,9446.3234143179,8862.36400300078,8090.176875551597,8187.463934847681,5693.255545551693,8015.450859553832,9361.5467048968,7943.333157793032,8885.104636653326,9286.056299561536,8968.30261954087,9475.315498856755,8973.150185133367,9056.78557008342,5667.593738612776,9388.12718546681,8195.671762205831,9884.102008198202,8033.653645816913,8849.196565827879,9439.37956092101,9510.996622368948,7976.98410648484,8921.362832802093,11147.521285601437,5728.719439046716,9646.489043271897,8729.44655864807,8848.030246546557,8798.500081507309,9231.036301127022,9007.133148562629,8054.621295886083,7852.089689271241,9419.30156898126,5771.672172320464,8788.562532958518,5754.169290419112,7983.2138603398,9357.11726569693,9908.3685941589,7973.720643997657,8913.358255237079,7932.463513416102,8927.266682990155,5680.229672931049,8871.480929339528,9383.80644712853,9454.507957877182,7932.052934325608,8035.837415763523,12910.756522739646,9344.200910087271,9632.727303008123,9514.59817687472,5754.965576030875,5600.868725666232,8848.655901327784,7929.977605746095,8133.897509265684,9165.446842030844,10651.74039354371,7892.645237243715,9432.09347166809,8872.297805102928,8273.807399686395,5538.048254483633,9870.334393672456,9299.841051416704,11032.869646267049,8029.582771430265,5656.613856666405,8824.259175992152,7923.285786142719,5704.123048928604,8802.58960855698,5809.110793040158,9311.772445814979,8117.210226184182,8894.739830831717,9325.46753105004,5767.125178165129,9375.149699608724,5758.585068857698,9878.348890261237,9359.52622253138,7913.746073179862,5666.411390919975,8854.641785835609,9318.808788039723,8945.985983460156,8033.158444640627,8985.57261817286,8011.852324338606
20140117,8033.121600289325,9424.101278084994,8792.764622298791,8045.834527513377,9795.243670728858,7991.231163861028,9310.743855617808,8991.737632914172,8039.909531627638,7950.576143807034,5588.5507237170195,7896.943671661065,9371.024484756192,8116.011679946038,8924.281731195182,9318.705578913705,8859.220598024045,9298.764179388641,9023.271064108503,8982.09250240117,5651.869663011011,9362.424730256314,8108.35041088198,10012.008623817985,8089.459887459788,8937.493351067009,9454.76117356788,9413.241896461663,8021.96027675683,8923.319726363798,11506.3199895369,5631.376710545096,9327.132723895304,9042.858977534537,8805.82541014896,8877.458275516712,9270.87894904484,8884.644990276232,7905.608695025904,7979.603455189648,9276.44682780599,5768.720160627788,8830.384604196011,5669.032077758359,8101.790842058988,9427.449514001752,9862.291004364042,7782.232860310157,8914.885222322991,8151.244129592547,8977.590709509881,5699.051686548563,9014.22497778799,9476.987972354053,9301.661801770126,7860.0058010743505,7955.881530929575,12802.770830458785,9423.541270199901,9931.337285418589,9397.707586176393,5684.480925867979,5775.5051153487275,8926.219441038182,7989.145100807036,8190.758007330004,9230.899280494728,10962.691481465483,7969.662884035883,9442.893451669905,9113.91038531852,8026.31745263759,5685.225821621704,9933.570028419232,9442.050086224925,10763.01495849904,8102.719445761263,5789.893796772819,8830.190205348646,8039.087155989002,5745.813833052782,8902.030865258737,5648.73538852907,9339.701230058372,8070.003446674714,9045.910319030923,9348.44621869161,5711.852414287077,9255.884630714481,5611.447380400246,9789.27073338574,9293.04303262483,7900.863611514936,5733.247115686768,9054.308643347527,9522.821339010696,9012.778473244354,8043.840906963288,8827.134616981473,7948.71944797008
20140118,8025.858593451414,9367.89845848632,8915.885869911992,8026.734051292096,9973.493909191788,7946.8494614387155,9332.423987929013,8989.800349069155,8130.964971544233,8108.713351849751,5762.288281788595,8125.962943888808,9319.147964971291,8098.608800667381,8893.61425286292,9236.841642514317,8954.31302286901,9450.63088375923,8827.562117399437,8963.87104706253,5775.336549256926,9376.787940467037,8059.762359502429,9818.885268294702,7942.580731574658,9077.9042514246,9433.668271463606,9349.694343158524,8059.464983083716,9054.892405986438,11999.909285679723,5694.854478942163,9392.87443399785,8864.30896843105,8848.362046361397,8937.599656455086,9271.361592241641,9005.882271837945,7954.345655152098,8089.307916365048,9455.381236003459,5775.538588240744,8938.38098462367,5762.0853635788635,7954.694192132293,9426.149580968899,10080.029784573426,7893.271994321265,8884.626758192224,8023.563425060592,8865.813323152783,5755.960263948621,8946.66344244975,9261.666605220265,9420.529538542247,7889.340768934433,7925.427549417185,12722.733848528436,9264.084111006357,9820.121154104192,9561.68109214786,5848.290417990288,5770.4906643055965,8883.213248980503,8075.426833068699,8059.210716416428,9299.729542828798,10703.415065602292,8168.10479637846,9478.344073566797,8961.20794102567,8133.17137883167,5763.1102772787835,9856.474086920738,9484.140528257174,11014.515940928315,7944.349985769647,5735.515471673547,8944.433215003728,7926.4956285502885,5633.231302781511,8956.324994572873,5740.913657584518,9426.090874639809,7912.025378363538,8813.01901044186,9412.052036775323,5724.768073441308,9488.682531498867,5806.7241729850175,9955.695262956808,9430.213349592625,7989.8678594361945,5750.9217009671875,9051.378212818221,9436.303272249981,8844.266801172389,8002.96063604793,8854.06667964347,8088.400175148197
20140119,8159.453458408172,9462.110570893747,9001.675877850148,7975.952260680894,9896.612198963556,7969.774717922649,9361.921026913455,8796.495857774711,8048.315865109227,7996.142486486495,5809.589066893413,8028.696513600016,9437.867242122435,8025.769653970666,8970.30499148587,9334.85985005426,9000.220469463806,9266.655763610643,9043.868621320202,9013.78745757627,5657.3949140024415,9259.222350560442,8009.290138250997,9832.538893501349,7927.680943275888,8936.518616740961,9479.471190335347,9382.258135138174,8042.890601050819,8795.728654880959,11630.569485404163,5668.62475058589,9489.596605456652,8868.959227670513,8821.750127080551,8912.619317421331,9500.98837520634,8983.812229230725,8127.848595895736,7981.142326312608,9519.244643602242,5723.704352777039,9017.93044455511,5712.990032643309,8069.259808095833,9550.237667593834,9839.986443982956,8035.004098410374,9090.318830971579,8103.957240425168,8945.22963864068,5780.946858150098,8993.304601925802,9239.555115198125,9417.506130575226,8125.525684212138,8027.216078836063,13164.218269781843,9377.460424039009,9881.510737179964,9533.508342234436,5656.786359838157,5763.587321685849,9020.564405911608,8003.547524253025,7983.430114404295,9334.110982961593,10634.06183988207,8099.933447527959,9303.997828232234,9037.498895549275,8063.409765239305,5667.223172250677,9919.135178113744,9493.159362057297,11035.452789935187,7887.216660536187,5718.314067874605,8830.56144683883,7912.140611315674,5708.083021388188,8932.007087813692,5754.936999110869,9304.638323932746,8028.399178018089,8955.737477944678,9282.878155665414,5676.94777305753,9360.400300406953,5677.548179451765,9788.270716372637,9506.690094387295,8079.619096030279,5838.445592882489,8966.525899246644,9461.503436046996,9019.360280425317,8031.35060606462,8842.895189597872,8208.713068131126
20140120,7970.254253359764,9396.372224812587,8898.872573362009,8002.968268780933,9791.821162137512,7804.791499616231,9289.794390621828,8993.268396999762,7982.291691456827,7992.102056494642,5655.755410603058,8170.562621254422,9323.458053499486,8161.606512947612,9016.727498645278,9318.92463531775,8809.593822798979,9342.965893522884,8802.39565006833,8921.280137980777,5787.154892796007,9249.455255987674,8199.748313537482,9919.515235372608,8133.793783011046,8831.505550447726,9390.662885973326,9443.856061635895,8019.01951979107,8942.994689538948,12225.29791662187,5760.368262665546,9573.408385423996,8981.663047430779,8951.758027948925,8832.897792943453,9504.547559629505,8845.12681433105,7886.6332560900955,7903.015342449753,9472.39357453627,5591.42418100586,9026.571920935341,5769.1198489756525,7902.815713082965,9509.899389447619,9975.467183252902,8036.114129707204,8831.193285021705,7995.452005327155,8819.466443039137,5788.2340872421,8878.714585111271,9356.623721619808,9304.498976259152,7942.554748944646,8102.576191263782,12707.608761258054,9301.97928807396,9729.052306270736,9404.98605598649,5779.212221643849,5708.874119443128,8883.174113841977,7970.715893607875,8208.642784977354,9249.663811760774,10761.195469872184,8077.040656138864,9441.376964495146,8978.241315173897,8021.969291772661,5658.867223719455,10003.753810453078,9435.861473345929,10770.287054311553,7981.093228674521,5674.0584942712485,8840.794172119382,8088.4875063275,5723.581057539644,8905.24006019591,5686.206025382518,9374.58583779973,8153.015603977242,8981.536451034292,9496.519076112892,5783.027851646484,9314.286462574886,5752.448652585125,10054.767186842495,9255.60939911651,7945.662316849776,5608.883578219994,8956.207322671895,9453.408603105852,8903.863693752313,8056.734291676688,9047.32040659737,8047.121473258066
20140121,8068.284606487141,9269.385535549525,8809.577284061152,8025.773920772581,9835.23205132232,8023.168407726807,9492.530921120939,8970.756639311265,7939.180839279832,7948.492519258127,5694.389075717592,7925.791699400162,9393.626231955528,7906.555295076729,8803.736897894612,9409.87069619011,8707.019139231386,9474.506782874656,8663.737074571434,8783.440679203588,5568.734211428401,9238.723101062791,7994.519257249626,9842.96030367715,8043.155037147998,8948.084914802164,9457.437533894235,9392.383842307407,8119.835785253056,8987.564382892724,11792.235547257967,5738.216187556086,9419.530163450276,8898.780213066184,8839.595433061364,8925.989061406444,9389.371964942808,8885.306813815998,8101.48993419789,7908.443567460052,9359.782038062096,5669.18513906814,8881.021892667462,5817.552099328236,8004.634341226994,9224.754043829893,9765.897629699368,8000.282357355415,8976.490589218238,8055.349815981707,8884.871970272221,5799.162218007906,8950.128559245735,9327.797093763826,9536.329852698082,7960.138402496125,7991.958977027972,12901.904938401945,9435.898189401001,9792.856555659411,9542.156645251838,5704.569005869641,5723.837450027846,8946.846776197617,7989.160143800895,7997.585134679445,9360.595712198341,10643.309959619948,7967.031837310801,9397.649683116657,8934.776275275086,8065.179402529124,5769.279284103078,9660.818510132485,9300.258991264824,10979.855251878107,8052.140328170601,5769.096090646252,8902.713053254078,7935.80675486347,5748.456400319545,9004.178696545618,5698.219087608255,9525.074856975172,8170.684421752396,8933.449803017713,9511.898404807196,5683.877294852204,9452.581061944256,5658.280984633373,9970.873024807675,9574.063234554818,8057.444753084843,5647.19092352058,8907.734066967372,9320.090375283173,9134.688077450479,7975.251995259816,8940.128494068551,8241.434977764242
20140122,8036.346007945637,9311.62093946184,8962.520506590112,8008.442653975594,9697.634112622809,8017.149762468354,9351.231101471792,8906.182439590939,7929.12832504131,8051.1729298001555,5711.256691020344,7922.278481318958,9488.477874544064,7850.572128824362,8916.97242891872,9439.08472398685,8905.739741100388,9392.958178254199,8800.2962793381,8824.01001901495,5713.625422431326,9419.658053013774,8224.104217417469,9850.86524059314,8031.622189464358,8891.692749417649,9633.115479678318,9444.441200423113,8036.9238546659335,8890.222474287993,11764.061701139563,5653.2832399030385,9450.864386359035,8869.099524693243,9015.981434548146,8957.244612093222,9509.771460192766,8876.751088268944,7978.362874960715,7841.588010947396,9343.77794507772,5673.0276982095265,9140.190629808661,5766.938919876329,7983.534454662022,9248.933428903647,9806.395378990495,8025.396373850451,9039.675402991728,8050.670882499823,8901.767999761878,5751.2149615093385,8921.961324312946,9428.03351468944,9258.817138318005,8086.920893872187,8016.822376749057,12810.488615124326,9471.414610556543,9722.554281807692,9347.315906831278,5644.342264633122,5764.714089259245,8819.286936203182,8057.950626935985,7994.977313532554,9224.203132579338,10750.795379875133,8171.823439125931,9375.324565804514,9002.114450735853,8054.770837846779,5695.061475637818,9912.774441206724,9448.757176748059,10940.68207883766,7996.022588786649,5778.5230533887825,8828.767654923115,8087.140836006534,5744.123399071572,8809.597288758523,5717.846155100622,9469.086298947923,8038.396477336104,8763.145075295739,9361.373469023154,5735.406286306076,9299.602388531619,5737.220505625783,9644.489291872424,9325.099014097048,7877.392551811772,5739.4877951138915,8868.839005521357,9443.784349590534,8795.674917894221,7947.309851321231,8781.028698257207,8063.924058005025
20140123,8189.805488756688,9414.501781309691,8991.344377298165,8170.992660609606,9994.63776939549,8122.3261912777225,9405.093972776333,9072.163983582353,8112.844974732916,8073.436351307885,5748.835418788279,7980.914351951076,9423.946569923512,7924.950565958103,8924.19991878829,9506.7782254509,8734.950943257749,9347.78353606717,8817.648462284782,8794.36877955266,5676.151027091962,9269.372139209292,7998.5991530368065,9890.341856148723,7992.912450836294,8612.710049436206,9502.639527227651,9367.031667137579,8079.981460623492,8921.447543395736,11697.245845723355,5758.287968696344,9416.222383053368,9017.115734865396,9204.185089165765,8913.118095931926,9360.861845422658,8882.392477457332,8098.095928090911,8251.08111609066,9484.118039854651,5657.264296915409,8961.287130831028,5726.2712494132,8015.146756296718,9498.386155166587,9950.993246399188,7935.898226176918,9074.970095681325,8105.503647403025,9100.992976724,5779.076836686436,8859.208583345644,9411.4903140498,9300.723419149974,8047.709696041174,7967.819116114065,13030.073630490006,9393.938214915599,9857.448136363917,9313.88848965942,5784.7627007811725,5769.715801091597,8858.159825284883,7974.510524553518,8174.562053916493,9121.963429868347,10780.23490570696,8182.4854780458445,9138.733460121992,8872.258053955577,8012.3878246005215,5699.265247391229,9975.547164456415,9448.488320521707,10942.337780131817,8095.39539144271,5756.825824596434,9108.936765254582,8087.628109796609,5687.19510490915,9072.55160854061,5610.004276534591,9442.006108010923,8057.139354127798,8776.117301669901,9178.094510288993,5765.606418297055,9018.224784091964,5726.327921088944,9797.231369623301,9323.221635430586,7961.285693297848,5717.665141011461,8967.58504332388,9441.058790432231,8877.34131118575,7970.770291814261,8911.83828035007,8103.0353515502275
20140124,8028.229980696112,9422.004393717987,8848.062243955059,8153.852773755964,9834.47041451483,8027.258717746782,9397.132602587173,8917.479080667998,8039.04993494348,8102.453012600442,5774.709018471108,8088.2643005414,9470.01335852682,8045.587706721601,9055.53581857431,9422.890290274798,9046.760668694704,9281.421081934623,8831.750697480727,8880.861341519145,5724.707565331785,9419.210975457903,8065.645482834548,9848.501287848276,7911.03009267209,8981.38260144519,9481.062329308224,9398.46132418812,8236.921427244484,8879.334016939716,11292.528349724273,5645.331592448653,9532.180788954423,8752.301029895114,8877.215877161947,8797.404728831398,9349.32749160744,8927.194070551861,7989.584922748027,8078.288585869902,9338.829698568024,5802.800483360752,8940.36197730926,5779.608841608728,7982.823187139596,9272.265844771999,10008.073301143431,8194.339832801907,9007.414800715193,8003.387829903088,8855.218014035601,5764.400596773014,8697.844508993721,9297.504173606914,9234.16036205356,7946.101302463605,7996.305246203846,12773.37236021363,9286.369957041596,9850.54376848564,9429.593402225357,5678.347382131778,5771.771390385474,8837.78701382466,8022.871250402786,8003.207972152078,9478.62143552245,10667.697632170515,7891.503441689568,9364.886708315096,8906.97980251301,8082.32106998378,5720.170708633049,9845.834368553584,9343.48997175917,10889.093014600077,7944.241758484292,5710.2411327153195,8959.532166183906,7951.841062512365,5644.663618527381,8896.414425468793,5758.748560017192,9338.16832925523,7932.194030679392,8929.546620784664,9610.556717324856,5780.457568258256,9361.082471263722,5609.3701451367315,9769.736527179353,9441.283406402978,8054.604553146401,5733.189112630445,8855.476254098458,9500.189047616139,8803.69820143433,8074.740005304584,8948.962781354223,8113.640942880839
20140125,7887.344183599565,9494.687995520315,8831.52711789351,7889.995319439275,9775.15881733871,8111.567420859258,9336.85644800303,8881.185596895539,7847.642128815772,8111.329671747068,5706.0276213985435,8036.911082911115,9453.77874054121,8140.344736465346,9118.800103603233,9365.80910870657,9048.011021615886,9371.588821672114,8926.806984650912,8854.172271846068,5699.674219850999,9330.440879119727,7926.684949634048,9623.846372894495,8030.009239858218,8873.90178291399,9424.267059622944,9384.624398028023,7931.208658988634,8914.850187196214,11067.936225988455,5800.127289022419,9468.666992780287,8885.238088082413,9004.92405708922,9053.490441741427,9468.64885829722,8907.385224543406,8103.601245809763,7965.691766212561,9399.953058173833,5608.1333889467205,8903.244658582798,5679.458990226811,8104.281868424693,9288.086378345717,9889.620453547355,7917.620905256493,8777.862666884987,8009.94146150972,8874.687937645771,5808.553588850336,8942.721100483643,9308.546882429386,9384.76021903524,8077.1847961983085,7997.573439918318,12971.919067194664,9514.676698543879,9875.99221173981,9292.600642712734,5783.097344951729,5715.523450368167,8899.438492306765,8036.927466468266,7953.294253223508,9588.98428586453,10642.957620105684,8083.646796596822,9392.144105352927,8936.680113152692,7915.056304488322,5830.445610478873,9872.815388770352,9427.31574573212,10884.200153752872,7989.078696639298,5756.730869795218,9013.818172354777,8052.693241546078,5715.2145489337245,8911.04634078519,5726.137035787105,9408.907541407329,8162.12902834665,8936.134568384814,9493.372296072332,5758.364570094821,9469.45175053812,5668.098849149287,9860.608036300346,9484.676829209959,8060.022402335132,5699.467163223174,8876.036817084392,9511.692555286802,8880.526260634224,7973.32377397169,8991.567192590755,8186.106163534849
