date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),elec
20171111,6.0,2.0,12.1,0.0,3.9,1.5,340.0,-1.3,61.4,1013.7,1022.2,9.2,14.37,0.0,0.0,0.0,7.6,724895.4888114652
20171112,5.4,-0.9,13.4,0.0,2.2,1.0,290.0,-0.5,68.8,1013.6,1022.2,9.2,13.87,0.0,1.9,0.4,6.6,724868.1258159
20171113,7.3,0.7,12.2,0.0,3.1,1.1,160.0,1.6,69.6,1010.1,1018.6,1.5,6.49,0.0,6.8,5.1,6.6,723141.9575632869
20171114,8.8,4.3,13.9,0.0,4.6,2.0,320.0,0.2,59.0,1011.3,1019.8,8.8,12.24,0.0,0.5,0.5,8.8,722997.3398312995
20171115,5.7,2.5,10.3,0.0,6.0,1.9,320.0,-2.5,56.9,1013.6,1022.1,6.9,10.58,0.0,4.4,4.4,7.0,724586.166226847
20171116,2.6,-2.3,8.9,0.0,2.4,1.2,340.0,-6.1,54.4,1016.9,1025.6,9.3,13.65,0.0,0.0,0.0,4.6,724560.5216027802
20171117,4.7,-2.5,9.4,0.1,4.4,1.3,320.0,-2.1,63.9,1011.6,1020.1,2.9,6.12,0.0,6.6,4.8,3.9,723620.780172503
20171118,0.9,-3.7,7.4,0.0,5.1,2.6,340.0,-9.2,49.8,1014.7,1023.5,9.2,14.41,0.0,1.5,1.5,4.1,724076.2132527442
20171119,-0.4,-5.8,3.7,0.0,3.0,1.1,270.0,-8.6,54.3,1019.4,1028.2,7.2,10.51,0.0,4.4,2.9,2.2,723642.1104720989
20171120,3.7,-2.0,9.1,0.0,3.2,1.4,340.0,-3.4,62.0,1018.3,1026.9,7.7,11.92,0.0,2.0,2.0,5.1,723516.6756462136
20171121,2.5,-2.8,9.9,0.0,2.7,1.0,320.0,-4.2,65.5,1018.4,1027.1,9.0,13.8,0.0,0.0,0.0,3.9,723255.3619117432
20171122,4.7,-0.7,10.1,0.1,5.0,1.7,290.0,-0.3,70.5,1010.8,1019.4,2.3,3.98,0.0,6.9,6.0,4.9,723347.0148823172
20171123,1.1,-2.4,6.0,2.1,4.8,1.6,290.0,-3.4,72.3,1013.1,1021.8,4.5,8.07,2.3,2.8,2.8,1.2,723256.4442888953
20171124,0.9,-1.2,3.7,5.9,4.3,1.1,200.0,-0.5,90.6,1016.8,1025.5,2.6,6.1,5.1,7.1,7.0,1.5,722695.729511678
20171125,6.1,-1.6,11.2,0.0,4.9,2.0,180.0,0.9,71.4,1016.5,1025.0,5.7,8.58,0.0,4.8,4.8,3.6,723341.7033056439
20171126,7.1,1.1,11.1,2.8,5.9,1.9,340.0,2.6,74.9,1016.1,1024.6,3.4,6.17,0.0,4.4,4.3,6.1,723844.8855293742
20171127,3.1,-2.4,10.4,0.0,1.9,0.9,290.0,-0.4,79.4,1018.3,1026.9,8.3,11.09,0.0,0.0,0.0,3.6,726017.5797404271
20171128,5.8,0.2,12.8,0.0,2.7,1.0,110.0,3.1,84.1,1014.5,1023.0,2.7,6.66,0.0,5.4,2.8,5.3,724855.3897510334
20171129,6.4,1.7,10.7,0.0,4.7,1.6,340.0,-4.1,53.1,1016.9,1025.5,6.4,9.87,0.0,6.8,6.1,6.4,723289.967347739
20171130,-0.3,-3.8,5.0,0.0,4.1,1.9,340.0,-12.4,42.5,1019.8,1028.6,8.3,12.2,0.0,2.3,1.8,1.9,723715.924647807
20171201,-0.6,-6.5,4.4,0.0,2.7,1.3,340.0,-13.8,38.3,1022.7,1031.6,8.9,12.86,0.0,2.0,2.0,1.3,762476.2646895477
20171202,2.0,-2.5,7.6,0.0,1.9,0.8,160.0,-6.1,56.1,1020.3,1029.0,6.8,9.1,0.0,4.9,3.8,2.0,761861.5231661444
20171203,5.6,-1.1,12.8,0.0,2.6,0.9,320.0,1.4,75.0,1015.4,1024.0,4.2,7.96,0.0,7.5,5.9,4.2,763919.8255730509
20171204,2.3,-2.5,5.9,0.0,5.1,2.2,320.0,-4.8,62.8,1014.3,1023.0,7.4,11.67,0.0,5.0,4.9,4.3,762294.1369432238
20171205,-3.2,-7.6,1.8,0.0,3.3,1.3,340.0,-12.1,51.6,1015.0,1023.9,8.8,12.09,0.0,1.3,1.3,0.6,762667.6464137331
20171206,1.5,-4.7,7.0,2.5,3.9,1.0,20.0,-2.0,78.6,1014.8,1023.5,5.6,8.79,3.3,5.3,4.9,2.0,762670.6645600259
20171207,3.2,-0.5,7.5,2.0,3.2,1.4,320.0,-1.1,75.5,1013.9,1022.5,3.3,6.8,0.0,8.0,5.5,3.9,763969.7670089228
20171208,-1.7,-4.1,2.6,0.0,4.4,1.8,320.0,-9.6,55.3,1015.8,1024.7,8.6,11.36,0.0,2.9,2.5,0.7,762926.6370176969
20171209,1.2,-1.6,4.8,0.0,2.2,0.9,200.0,-3.0,73.5,1012.3,1021.0,1.9,6.31,0.0,7.6,6.5,1.4,762923.6554177414
20171210,3.1,-1.0,8.1,3.0,5.5,1.7,320.0,0.5,83.6,1007.0,1015.6,2.3,4.91,1.1,6.8,6.3,2.7,762791.94982917
20171211,-4.2,-8.2,0.0,0.6,5.4,2.1,340.0,-8.8,70.5,1015.2,1024.1,2.4,6.19,2.2,4.8,4.8,-0.9,761820.5208373397
20171212,-6.9,-11.4,-2.0,0.0,4.0,1.5,320.0,-13.4,61.1,1021.6,1030.6,8.8,12.03,0.0,0.3,0.3,-2.5,763972.0343251509
20171213,-5.9,-9.9,0.5,0.0,3.7,1.4,320.0,-14.3,55.3,1023.6,1032.6,8.8,12.15,0.0,0.0,0.0,-3.1,764145.3291029083
20171214,-4.9,-11.0,0.8,0.0,1.7,0.8,290.0,-12.0,60.0,1023.2,1032.2,5.7,9.12,0.0,4.8,0.8,-3.3,761652.9397875876
20171215,-1.3,-8.1,3.6,0.0,3.0,1.0,200.0,-11.3,50.5,1018.7,1027.5,5.7,8.75,0.0,7.4,3.0,-1.7,762307.8951504941
20171216,-2.1,-5.7,2.1,0.0,4.3,2.1,340.0,-10.8,53.6,1018.8,1027.6,6.9,9.76,0.0,4.6,3.9,-0.5,762466.7272214155
20171217,-5.1,-9.4,0.4,0.0,2.7,1.1,340.0,-12.6,57.0,1022.6,1031.6,8.6,11.58,0.0,0.8,0.8,-2.8,761811.9059032779
20171218,1.0,-6.4,7.0,0.0,4.2,1.7,200.0,-4.3,68.1,1019.3,1028.0,7.0,9.51,0.0,5.5,5.5,-0.9,764252.8118395337
20171219,-2.1,-5.7,3.6,0.5,4.4,1.7,340.0,-10.0,56.0,1023.1,1032.0,6.2,9.32,0.0,3.5,3.5,-0.2,763363.0807851859
20171220,-1.3,-8.3,5.6,1.8,4.2,1.1,290.0,-5.5,74.6,1023.2,1032.1,6.6,10.07,2.0,4.9,3.6,-1.7,762370.2742766305
20171221,-0.6,-3.9,4.5,0.0,3.2,0.9,320.0,-4.5,77.3,1023.1,1031.9,8.1,7.42,2.0,2.5,2.5,0.4,764139.2563750899
20171222,1.9,-3.9,9.1,0.0,4.0,0.9,180.0,-2.3,74.8,1018.8,1027.6,5.3,5.05,0.0,4.3,4.3,1.2,761972.0712415279
20171223,3.9,-1.1,11.5,0.0,3.3,0.7,320.0,0.7,81.3,1015.3,1023.9,5.7,4.39,0.0,4.9,5.1,2.3,762140.7279183691
20171224,3.2,0.7,6.0,21.4,5.5,1.6,320.0,1.8,90.5,1005.7,1014.2,0.0,0.37,0.0,8.4,6.1,2.1,761552.0392816993
20171225,-0.2,-2.8,3.2,0.0,4.2,2.3,320.0,-8.2,56.0,1014.9,1023.7,8.6,7.64,0.0,2.1,2.1,1.3,763300.9896406586
20171226,-1.1,-5.1,3.4,0.3,5.6,2.2,320.0,-7.4,64.9,1017.3,1026.1,5.5,4.31,0.3,3.6,3.0,0.6,760900.1573347973
20171227,-5.1,-9.0,0.5,0.0,3.8,1.5,320.0,-15.2,47.4,1021.8,1030.8,8.6,7.67,0.0,0.0,0.0,-1.9,762427.5106591963
20171228,-1.6,-6.9,3.0,0.0,2.5,0.8,340.0,-8.9,57.9,1021.6,1030.5,4.2,4.04,0.0,7.8,5.8,-0.8,764414.7271523076
20171229,2.9,-0.5,6.2,0.0,2.1,0.8,180.0,-0.5,78.9,1019.0,1027.7,0.0,1.47,0.0,8.9,8.9,0.4,761359.0398306324
20171230,3.5,0.1,7.6,0.9,2.4,0.9,230.0,0.3,80.8,1016.3,1025.0,2.7,2.84,0.0,7.6,6.8,1.7,762891.6684873033
20171231,1.3,-2.2,5.6,0.5,4.8,1.9,320.0,-5.1,65.8,1015.4,1024.2,8.1,6.48,0.0,2.8,2.5,2.2,763473.458660227
20180101,-0.7,-5.3,4.9,0.0,2.7,1.0,320.0,-8.2,60.0,1019.7,1028.5,8.0,6.41,0.0,0.5,0.5,-0.2,846926.7731515166
20180102,-1.0,-4.7,4.1,0.0,2.9,0.9,340.0,-5.3,73.6,1020.6,1029.5,0.3,2.33,0.0,5.1,3.5,-0.5,848059.7937456692
20180103,-2.4,-6.0,2.7,0.0,3.8,1.4,340.0,-10.9,53.1,1022.2,1031.1,8.7,7.38,0.0,2.3,0.0,-0.4,845448.5436539074
20180104,-2.9,-6.3,-0.2,0.0,2.1,1.0,360.0,-10.9,55.5,1018.8,1027.6,4.9,4.94,0.0,7.8,3.6,-0.9,846345.1950103046
20180105,-0.9,-3.7,3.9,0.0,3.1,1.1,290.0,-8.2,58.5,1012.8,1021.6,7.8,6.46,0.0,4.1,3.0,0.3,847464.8865999589
20180106,-0.7,-5.0,5.6,0.0,2.5,1.1,290.0,-7.1,64.1,1015.4,1024.2,8.7,7.38,0.0,0.0,0.0,0.1,845724.8173174141
20180107,-1.4,-6.6,2.2,0.0,1.8,0.8,320.0,-6.3,69.9,1013.3,1022.1,0.5,1.89,0.0,6.9,5.9,-1.3,846560.5667153519
20180108,1.5,-0.1,2.6,3.6,3.8,1.1,340.0,-1.2,83.0,1003.5,1012.1,0.0,1.05,2.9,9.8,6.8,-0.2,848467.3574570529
20180109,-1.5,-3.6,0.7,2.5,4.4,2.1,320.0,-4.6,79.6,1005.9,1014.7,4.1,3.03,5.5,9.0,7.4,-0.2,846885.0431118313
20180110,-5.1,-9.0,-1.0,2.6,4.7,1.5,320.0,-8.3,78.6,1010.5,1019.4,3.5,4.41,7.9,7.3,6.0,-0.6,848456.4993699059
20180111,-9.3,-12.6,-4.9,0.0,5.1,1.5,320.0,-12.9,75.4,1018.6,1027.7,6.5,5.2,6.0,4.9,4.9,-4.8,846835.5685915861
20180112,-8.4,-13.7,-3.9,0.0,4.0,1.3,360.0,-14.7,61.5,1023.4,1032.5,8.7,7.86,4.5,4.5,4.5,-4.1,845904.5897527967
20180113,-2.2,-6.4,4.3,0.1,2.5,0.7,20.0,-6.0,75.9,1023.8,1032.7,7.2,6.11,5.2,4.5,4.5,-0.2,848276.5960554474
20180114,-0.4,-7.3,7.0,0.0,3.2,0.9,290.0,-3.8,79.0,1020.9,1029.7,6.7,6.95,1.8,3.6,3.6,-0.3,846518.4269605838
20180115,5.5,0.8,11.0,0.0,3.4,1.2,200.0,1.2,75.0,1015.5,1024.1,7.5,6.4,0.0,5.6,3.4,3.4,848350.024918869
20180116,3.6,0.2,7.4,3.1,2.7,0.9,340.0,1.6,87.5,1010.1,1018.7,0.0,1.47,0.0,9.5,8.0,2.4,847193.8884109242
20180117,4.2,2.5,6.0,11.2,3.2,1.0,340.0,3.3,94.3,1010.2,1018.7,0.0,3.64,0.0,9.4,9.0,3.8,847251.5936944002
20180118,3.7,-0.1,7.1,0.0,3.3,1.2,340.0,0.2,78.8,1014.9,1023.5,1.6,7.83,0.0,6.9,5.5,4.1,848939.6388153677
20180119,0.3,-3.6,5.8,0.0,2.6,0.9,340.0,-6.7,63.3,1015.9,1024.7,7.6,10.91,0.0,2.4,0.0,2.5,847116.5640020906
20180120,0.8,-4.8,7.9,0.0,3.2,1.0,320.0,-3.7,72.9,1015.1,1023.8,7.0,9.85,0.0,3.8,3.8,1.3,846614.503541586
20180121,1.1,-4.0,6.5,0.0,2.5,0.9,320.0,-5.3,67.1,1014.9,1023.6,6.6,10.29,0.0,4.8,3.4,2.1,848277.9051423579
20180122,3.0,-0.4,8.3,0.8,5.7,1.6,290.0,-3.6,63.6,1007.8,1016.4,1.2,6.34,0.0,9.3,7.0,2.9,848322.2313702693
20180123,-7.3,-11.4,-0.4,0.0,5.5,2.8,320.0,-15.5,52.8,1015.2,1024.2,8.3,7.54,0.0,2.3,1.9,-1.4,847818.5107952944
20180124,-11.7,-15.4,-7.2,0.0,4.5,2.0,340.0,-20.8,48.4,1020.7,1029.9,9.1,7.29,0.0,0.4,0.0,-4.9,847276.4944655567
20180125,-10.9,-16.3,-5.6,0.0,4.6,1.9,320.0,-19.2,51.6,1021.1,1030.3,8.2,7.33,0.0,3.6,0.4,-4.9,846627.2438542059
20180126,-11.8,-16.2,-5.1,0.0,4.6,1.8,340.0,-18.4,59.4,1020.8,1030.0,9.2,8.39,0.0,0.0,0.0,-6.0,846742.1694020849
20180127,-8.5,-15.6,-1.1,0.0,2.3,1.0,340.0,-17.3,52.6,1020.1,1029.2,9.2,8.41,0.0,2.8,1.3,-4.6,849386.2112927013
20180128,-3.5,-7.1,1.6,0.0,4.8,1.8,320.0,-14.1,44.1,1014.3,1023.2,7.0,10.56,0.0,4.9,3.9,-1.5,846727.4515938831
20180129,-6.8,-9.5,-2.5,0.0,4.4,1.9,340.0,-15.2,52.5,1015.6,1024.6,9.2,8.42,0.0,2.0,2.0,-3.6,846529.1411836639
20180130,-4.4,-11.7,1.7,0.0,4.2,1.4,200.0,-10.8,63.6,1018.2,1027.1,8.5,11.37,0.0,2.3,2.1,-3.3,845957.0007302626
20180131,-0.1,-3.4,3.8,0.0,2.9,1.4,340.0,-9.6,52.1,1019.2,1028.0,4.4,8.68,0.0,7.0,3.4,-1.2,848671.0747971334
20180201,-2.1,-6.6,4.1,0.0,2.9,1.2,340.0,-12.9,46.8,1020.4,1029.3,8.9,10.24,0.0,0.0,0.0,-0.3,805684.6280230342
20180202,-2.7,-9.0,4.5,0.0,3.6,1.0,340.0,-12.7,49.1,1020.1,1029.0,9.2,12.03,0.0,2.6,0.8,-1.2,806126.2615026828
20180203,-4.7,-8.2,-1.4,0.0,5.4,3.0,320.0,-13.5,51.9,1019.8,1028.8,9.2,10.08,0.0,4.5,4.5,-1.7,803798.3135078177
20180204,-7.3,-11.2,-2.5,0.0,4.6,2.0,290.0,-15.6,54.4,1019.9,1029.0,9.1,9.49,0.1,2.0,2.0,-3.6,804985.3064375527
20180205,-8.1,-12.5,-2.4,0.0,7.3,2.3,320.0,-16.9,52.1,1018.0,1027.1,9.1,8.58,0.0,0.9,0.9,-4.9,804545.5818917345
20180206,-8.2,-13.2,-3.2,0.2,5.2,2.1,320.0,-15.8,58.1,1017.1,1026.2,9.6,9.72,0.6,2.5,2.1,-3.9,806696.8457386262
20180207,-7.3,-13.9,0.0,0.0,2.8,1.1,340.0,-15.4,55.6,1018.1,1027.1,9.6,10.2,0.6,0.0,0.0,-2.2,805819.7822558894
20180208,-3.8,-11.2,4.5,0.0,2.4,1.0,290.0,-13.2,51.9,1016.5,1025.4,9.4,9.72,0.0,0.0,0.0,-1.4,805554.6830977899
20180209,1.4,-5.7,9.0,0.0,3.2,1.0,250.0,-6.3,57.8,1014.4,1023.1,5.1,7.77,0.0,7.1,3.4,2.4,805223.4701954117
20180210,0.5,-5.2,6.8,0.0,5.9,2.2,320.0,-8.5,55.0,1013.6,1022.3,4.3,6.1,0.0,6.4,4.1,1.8,805412.8321340312
20180211,-3.7,-7.7,0.6,1.0,5.5,2.2,320.0,-9.7,65.3,1014.1,1023.0,6.5,6.85,1.7,7.1,6.6,0.2,806305.4913081181
20180212,-4.8,-9.5,-0.4,1.4,4.1,1.9,200.0,-8.1,78.0,1014.4,1023.4,4.7,6.75,2.5,6.9,4.8,-0.2,807096.0602217109
20180213,-0.8,-6.7,4.4,0.9,5.1,1.8,200.0,-6.6,66.6,1014.9,1023.7,9.8,11.57,5.3,0.5,0.5,1.1,806901.6241501807
20180214,5.6,-0.8,11.6,0.0,4.6,2.1,200.0,0.6,70.1,1009.9,1018.4,4.8,4.94,0.0,6.0,2.5,1.0,807180.334279091
20180215,0.8,-3.2,7.2,0.0,2.9,1.4,340.0,-12.5,39.0,1013.4,1022.1,9.1,10.09,0.0,5.1,0.1,2.4,807371.4273064181
20180216,0.4,-5.2,7.5,0.0,3.2,1.3,340.0,-10.9,46.5,1010.7,1019.4,8.9,9.08,0.0,3.3,0.4,1.5,806300.1764594446
20180217,-1.1,-4.9,4.1,0.0,4.1,1.7,320.0,-16.1,33.1,1016.6,1025.4,9.4,11.57,0.0,2.9,1.9,1.5,806271.9093381586
20180218,-0.1,-3.7,4.3,0.0,2.2,0.8,340.0,-13.4,37.4,1017.9,1026.6,0.6,4.44,0.0,7.8,1.4,0.2,805463.2597567961
20180219,2.5,-3.4,8.8,0.0,2.5,0.9,340.0,-7.2,50.3,1015.5,1024.1,8.4,8.54,0.0,5.6,0.9,2.4,807854.888181211
20180220,1.9,-3.3,8.1,0.0,2.7,1.2,340.0,-8.1,51.5,1015.1,1023.8,6.7,8.1,0.0,4.5,0.6,2.7,805871.4967014124
20180221,-0.1,-3.8,5.4,0.0,3.6,1.5,340.0,-15.1,33.0,1015.7,1024.5,8.6,9.62,0.0,3.4,0.0,2.2,806668.2474140909
20180222,0.5,-7.3,7.6,0.0,5.1,1.5,200.0,-8.8,50.3,1014.6,1023.3,8.7,10.3,0.0,2.6,2.6,0.9,806531.5614260539
20180223,5.5,0.2,10.0,2.0,4.4,2.3,200.0,0.9,73.5,1014.0,1022.5,5.1,6.51,0.0,6.0,5.8,3.5,804710.1167134941
20180224,6.0,0.7,11.8,0.0,4.0,1.8,340.0,-4.6,52.0,1018.7,1027.3,5.7,7.74,0.0,5.3,2.9,5.4,806436.4067061282
20180225,4.0,-0.6,11.1,0.0,3.5,1.3,340.0,-10.1,37.1,1016.6,1025.3,5.9,8.07,0.0,3.9,3.9,4.5,804832.7414851367
20180226,4.0,-4.2,13.0,0.0,3.9,1.2,160.0,-9.7,40.4,1016.5,1025.2,10.5,12.46,0.0,0.3,0.0,4.7,806407.3858375077
20180227,6.3,-1.9,13.1,0.0,4.2,1.2,180.0,-7.4,40.9,1014.8,1023.4,6.1,8.33,0.0,5.8,0.6,4.1,803374.9277543896
20180228,5.3,1.4,9.9,35.0,7.3,2.9,340.0,0.9,76.0,1000.2,1008.6,0.0,0.76,0.0,9.8,7.8,3.0,805125.1457114349
20180301,2.0,-3.2,4.8,1.0,6.4,2.8,320.0,-4.3,66.1,1004.3,1012.9,9.1,18.58,0.0,5.5,3.4,5.3,779072.123962678
20180302,1.1,-6.2,8.7,0.0,2.6,1.1,140.0,-10.5,45.4,1009.8,1018.5,10.6,19.68,0.0,0.3,0.0,4.6,775562.2347865219
20180303,8.6,-1.7,18.7,0.0,3.3,1.1,110.0,-2.3,50.1,1006.2,1014.5,9.2,18.89,0.0,3.5,3.3,7.8,777493.4354391954
20180304,15.1,9.5,23.1,11.5,5.2,1.4,140.0,8.9,68.5,1004.1,1012.2,5.7,15.94,0.0,7.6,7.3,13.2,775475.2257823738
20180305,6.6,3.3,14.5,18.6,4.5,2.2,360.0,4.8,89.3,1008.3,1016.7,0.0,4.88,0.0,8.9,8.1,8.4,775616.3664365332
20180306,5.6,-0.4,12.5,0.0,3.9,1.2,340.0,-1.5,65.6,1020.8,1029.4,10.7,21.01,0.0,1.5,0.3,7.5,775583.0606491588
20180307,6.1,3.2,10.2,4.0,7.8,4.0,110.0,0.7,69.5,1019.1,1027.7,2.8,12.51,0.0,7.8,5.8,7.7,775739.693966546
20180308,2.9,0.6,6.2,12.5,3.1,1.1,360.0,1.7,92.3,1011.3,1019.9,0.1,3.98,2.3,9.3,8.0,3.6,776692.0872238361
20180309,3.3,0.5,6.4,0.0,3.0,1.1,200.0,-0.1,78.9,1015.6,1024.3,0.8,7.05,0.0,6.3,6.3,4.6,777311.5434010273
20180310,4.1,-1.2,11.5,0.0,5.3,1.8,200.0,-1.9,69.8,1016.3,1025.0,8.3,19.81,0.0,2.4,2.4,5.1,776189.2156619991
20180311,7.7,2.2,14.8,0.0,2.9,1.2,200.0,0.8,65.1,1017.3,1025.8,8.5,19.7,0.0,3.3,3.3,8.9,775212.5015743873
20180312,8.6,0.1,17.6,0.0,3.7,1.3,230.0,0.1,59.8,1014.5,1022.9,10.3,20.14,0.0,0.0,0.0,8.5,773993.8785452251
20180313,12.4,2.9,20.8,0.0,4.1,1.6,180.0,5.6,64.9,1011.2,1019.5,8.9,18.92,0.0,3.6,3.6,10.8,775711.6932811063
20180314,16.3,7.9,24.2,0.0,4.8,1.4,270.0,8.6,64.1,1011.2,1019.3,10.8,21.29,0.0,2.4,1.1,14.1,777659.0832334041
20180315,13.7,10.6,15.8,16.6,3.8,0.9,230.0,12.9,95.3,1005.8,1014.0,0.0,2.3,0.0,10.0,8.9,12.7,777695.132500671
20180316,6.6,3.1,10.8,0.1,6.3,3.3,90.0,1.6,71.8,1015.8,1024.4,4.1,14.85,0.0,6.1,6.1,9.8,775253.3098477841
20180317,7.6,0.4,14.8,0.0,4.7,2.1,110.0,0.0,60.6,1019.0,1027.6,10.8,22.24,0.0,3.3,0.4,9.4,775927.5557750711
20180318,7.8,3.0,11.4,8.0,1.8,0.7,110.0,5.1,84.3,1013.0,1021.4,0.0,6.47,0.0,8.9,5.4,8.7,776072.170380806
20180319,8.3,5.5,11.1,22.0,6.7,2.7,90.0,6.5,89.6,1007.4,1015.8,0.0,2.91,0.0,10.0,8.3,8.9,776602.6009388823
20180320,5.9,2.8,10.3,0.0,8.8,5.7,90.0,-3.1,52.5,1013.9,1022.5,3.5,15.09,0.0,9.3,5.4,7.1,775993.4811873592
20180321,1.2,-0.3,2.9,13.5,5.8,1.7,340.0,0.4,94.5,1008.5,1017.2,0.0,4.75,5.6,10.0,7.5,2.0,774809.8575652761
20180322,5.2,0.5,12.2,0.6,4.3,1.5,180.0,0.8,76.4,1007.2,1015.7,10.0,22.38,0.3,3.0,2.6,8.4,775226.7884799388
20180323,6.3,-1.0,13.9,0.0,3.6,1.4,200.0,-0.6,65.8,1011.6,1020.2,10.8,23.25,0.0,1.5,0.0,8.5,775775.858586488
20180324,8.4,1.7,15.1,0.0,4.8,1.6,200.0,2.4,68.5,1014.5,1022.9,7.5,18.5,0.0,0.6,0.6,8.7,774660.6048033128
20180325,10.9,4.4,19.5,0.0,3.0,1.2,250.0,4.8,70.8,1016.5,1024.8,8.5,21.53,0.0,3.8,3.8,10.9,776370.2950770381
20180326,12.4,3.9,20.5,0.0,3.1,1.2,180.0,6.2,69.9,1013.7,1022.1,10.5,23.01,0.0,0.6,0.6,12.7,776884.5510714565
20180327,13.9,6.3,21.5,0.0,5.5,1.9,180.0,7.1,67.4,1010.4,1018.6,10.2,21.9,0.0,0.0,0.0,13.4,776044.5453083874
20180328,15.1,8.3,22.0,0.0,5.5,1.8,180.0,8.2,66.4,1009.3,1017.5,10.1,22.37,0.0,1.4,0.0,14.4,775117.0239866187
20180329,16.0,10.7,21.5,0.0,2.8,1.1,320.0,10.7,72.6,1011.7,1019.9,2.4,15.09,0.0,6.3,3.3,15.2,774176.8991920705
20180330,15.6,10.4,21.6,0.0,5.9,2.9,110.0,5.6,53.4,1015.3,1023.5,8.7,18.5,0.0,1.4,1.4,15.5,774416.4765780711
20180331,15.9,9.2,23.1,0.0,3.8,1.5,200.0,6.9,58.6,1012.2,1020.4,9.7,14.39,0.0,1.4,0.9,15.8,776143.3966923329
20180401,16.0,10.3,20.6,0.0,3.4,1.3,200.0,10.9,72.6,1008.9,1017.1,0.5,4.3,0.0,7.1,6.3,14.0,749940.5227553407
20180402,18.3,11.5,25.1,0.0,4.4,1.4,200.0,12.0,70.4,1008.0,1016.0,10.3,14.24,0.0,0.5,0.5,18.8,749323.7650446444
20180403,19.1,13.2,25.7,0.0,4.0,1.2,200.0,12.9,69.9,1009.0,1017.0,7.1,10.89,0.0,5.0,4.8,19.2,749787.6778082987
20180404,13.2,9.4,18.2,21.1,6.1,2.4,110.0,11.3,88.6,1009.6,1017.8,0.5,2.33,0.0,10.0,8.8,14.1,749702.2220246043
20180405,8.2,7.4,9.4,18.6,6.5,3.3,110.0,7.4,95.4,1007.9,1016.3,0.0,0.98,0.0,10.0,8.8,10.0,747866.2961994251
20180406,7.8,3.5,13.4,18.8,5.3,2.3,290.0,3.1,75.4,1004.3,1012.7,6.3,19.76,0.0,8.1,7.6,11.1,750420.11961412
20180407,5.0,2.6,9.4,0.0,7.3,3.4,290.0,-6.4,45.6,1007.4,1015.9,9.2,21.08,0.0,4.9,4.4,6.9,749191.7935236101
20180408,8.2,0.8,13.4,0.0,6.0,2.8,180.0,-0.2,58.3,1007.3,1015.7,7.9,21.28,0.0,4.6,3.5,8.5,749539.4164318654
20180409,11.9,5.5,18.7,0.0,3.1,1.3,290.0,2.5,57.3,1009.3,1017.6,10.9,25.58,0.0,2.8,2.5,13.7,748248.0386377274
20180410,16.2,5.3,24.2,0.3,9.0,3.4,180.0,7.0,58.9,1003.6,1011.7,9.2,23.04,0.0,4.9,2.5,14.9,750345.687798957
20180411,15.6,10.5,21.4,14.6,5.1,2.6,320.0,4.5,52.1,1003.4,1011.6,11.3,26.93,0.0,3.4,1.5,16.8,748518.8131660239
20180412,13.9,6.0,22.2,0.0,5.3,1.7,320.0,-0.3,42.8,1010.5,1018.8,11.9,25.78,0.0,2.6,0.5,14.1,751060.2431099416
20180413,13.2,5.9,18.6,0.0,7.1,2.9,110.0,-0.6,41.8,1014.0,1022.3,0.9,11.75,0.0,8.4,5.8,11.5,749440.7818446065
20180414,9.0,7.2,13.0,36.7,5.1,2.1,320.0,6.7,87.8,1001.2,1009.5,0.0,2.84,0.0,9.1,8.1,10.0,748108.0629491431
20180415,10.2,5.8,16.5,0.0,4.1,2.0,180.0,4.6,70.5,1005.3,1013.7,9.2,21.88,0.0,3.3,3.3,12.8,749840.5334106592
20180416,11.6,3.3,18.9,0.0,3.1,1.3,320.0,4.0,63.6,1011.6,1019.9,10.9,26.77,0.0,4.1,0.1,14.5,748469.1482794433
20180417,14.1,8.1,20.8,0.0,3.0,1.2,320.0,4.6,55.9,1011.7,1020.0,10.1,25.44,0.0,3.4,0.3,15.8,749932.6716072541
20180418,13.6,6.0,22.0,0.0,3.6,1.4,230.0,3.2,53.5,1009.6,1017.9,11.9,27.85,0.0,0.0,0.0,15.8,749401.7242507356
20180419,14.6,5.1,23.3,0.0,5.1,1.8,200.0,1.0,46.5,1010.2,1018.4,11.8,27.44,0.0,0.0,0.0,15.9,750288.4518521904
20180420,19.2,9.1,29.9,0.0,3.7,1.3,200.0,7.2,49.4,1011.5,1019.6,11.4,22.08,0.0,0.0,0.0,19.1,748517.2241082697
20180421,19.7,11.0,30.0,0.0,4.4,1.5,290.0,7.1,50.3,1010.1,1018.2,11.8,18.41,0.0,1.9,0.0,21.3,750978.5999781778
20180422,16.3,12.9,21.6,2.7,6.4,2.4,110.0,11.8,75.6,1009.7,1017.9,1.5,3.98,0.0,9.3,6.3,18.0,748194.5269969502
20180423,11.4,10.7,15.1,38.9,6.2,3.0,110.0,10.5,94.4,1006.6,1014.9,0.0,1.07,0.0,10.0,8.9,12.8,750492.4442272246
