day,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20140111,9832.964123470101,9163.389819985354,7970.853705734219,5700.934109306058,5810.201608686971,9337.189706380155,9467.09147794957,8270.366347528434,9067.21203577851,9486.802569841087,5858.567733782784,9786.071095938281,7953.510922228337,7978.062314438109,12997.287529891903,8086.5133907379,8050.041326120667,8773.435964143004,9416.422243414228,8170.369052037829,7901.16542441157,7912.116606347096,7926.406632291703,5655.7313187473,7935.483416419562,9304.398426023641,8678.98826395145,7964.69235162174,5778.578702590917,5638.378516771309,9400.922237560311,8004.937492120706,8758.00556479244,8112.893889393665,8895.263403780924,8032.81763678442,9480.088815783101,9340.95706607082,9264.1642935725,8089.005263288137,5661.418685297679,5727.318438118464,8692.139787116554,5727.751210349354,5688.472878524127,7959.5512858585025,8848.157227358575,8972.796912809414,8684.62218367466,9017.579575610946,8125.355793799228,7910.496547226288,9587.416908225558,8992.63638309117,8874.33983702338,9215.475019677997,9753.023372478074,9038.945706358458,8840.934831622677,8020.371635082946,8887.406754749634,9504.133984500111,8205.737460930666,8065.985066465495,7893.455573534745,8947.713205833334,9285.763677467246,8093.151086489747,9877.414055303047,5687.711130404669,9500.609054205644,9511.702802032889,9792.51681903004,8870.480371912132,8797.572729346786,8007.741319924004,7973.770294755616,9296.265115394637,9474.399499727839,8904.99830541013,8022.88977395401,8866.009980663715,9055.396495029587,8078.502085650633,8941.925511737196,11919.111347662814,5719.308016889918,8814.624627704585,8803.005522197642,9383.003676094715,7902.133317120111,9597.429089159215,8866.966114283154,8053.598516886026,8042.156474451883,9437.548542299763,9477.729892557609,8127.6642643200385,8154.849673895051,8907.391534871831
20140112,8893.578029297274,9476.998659151472,9185.698363978885,8888.58893224641,5766.049511154567,9435.5025045252,5810.055632708966,8868.051529478655,9001.316641352432,5782.697043303606,7940.25599147948,9242.975765136405,9340.289588326656,5725.52877348786,7908.010252710916,9499.698044873581,7917.9973217559345,8135.725346428436,5727.197274824113,7920.36109619395,8877.449400094292,5707.602107593858,8113.165660350188,9687.493814440108,8929.776492438303,7921.080262013181,9325.352926393078,9425.61119933667,9875.526489906206,8853.092610145428,7978.522305598628,9022.421508696261,9297.949171882305,8935.26691589544,8089.566313812988,8071.991059244815,5676.450471412804,9343.210761169335,8087.865376113481,5703.121749049236,9688.70895852433,9326.167140788883,8872.200181335706,7856.640759377589,9424.062630168984,8903.317982711987,7991.038844677133,8936.732534430475,5671.001329024406,8949.308371895717,5701.102873967099,8837.340634830603,8883.955799178697,7988.6066772531885,7932.0612626865395,9444.969128081255,5658.091576031369,9424.305459926976,7930.865973217666,9450.76705127541,7987.682278946928,8864.835764362017,8085.386501643763,8165.4411021251035,8007.515573907359,8092.559483714433,8998.162759085166,9386.483140699856,5798.604875364598,7873.565269042666,5733.645703577109,5812.502417233736,9073.563333317457,8944.238642248798,7858.508163885421,9435.576662476573,5649.306284516353,9295.933593446833,8928.703380757612,8184.762383017384,8106.456191960756,9222.296071676827,9633.528650767734,8993.236604120764,8013.094160317352,9362.110342028362,8159.146243957336,11245.64009181717,9519.596147955512,8035.712515296935,8906.26586234985,9279.116940106342,8774.075962155865,9313.77624619883,8929.488805321977,5720.864657489546,7985.5257946814445,8959.816626330266,10520.827834290129,9779.292181096353
20140113,8171.830957562934,9364.430676179365,9423.534451936457,8914.028491839608,8340.007168675098,9347.674001562038,8959.32322461164,9321.181252663107,8854.638919371508,8942.322893303452,8980.0156343867,9184.589610089606,8907.865801227696,9007.00456103466,8763.976227252508,8884.367662737175,8135.35739536049,9289.964462419764,9354.353623289075,8023.030367539395,8870.01005832718,8873.37392658837,7966.95801722189,5654.2374529972285,8876.90907340837,9391.139708890276,8148.325494048443,9745.00248673758,8059.291201871781,5705.3884375645575,7885.729797443384,10828.14706246704,9383.666047457102,9206.687828888895,8775.172868291673,8064.459524603484,8080.491287887794,8055.177333345211,5731.73227217323,9406.405866947582,8824.742096695483,5742.946010612007,9060.094700308216,8987.737066202197,5652.002117750276,9400.329375271245,9086.581288081768,5810.027394357977,5662.785266905337,8130.466397208403,8873.48493951971,8094.6999157556675,5743.314087780685,5724.302972288041,8782.784601875617,8093.5312007276625,7966.938718594776,9186.3559754309,7912.126438550858,9369.83888850291,9307.282232705282,7843.905043578633,9858.335259610296,8187.673350294146,7899.795596291019,9283.90169243903,9186.646077826015,7983.496201423194,8159.045347758726,8054.441712177528,9227.769254474106,9517.296828848537,9765.15386419069,9491.207339489925,8974.257920763306,8879.875229150555,8909.76390980007,8837.20625350207,8185.177249376593,9365.893516460383,8029.712421569186,9793.430605427397,8921.90270062906,9325.537378687224,5724.6115292232935,9386.798804482949,8062.505503634322,8895.810020614803,9031.340978000875,10786.436804939502,8027.029812845574,9415.728224634151,7973.928290630812,9391.420753228615,12032.050344301535,8824.743292025967,9412.450344881463,5677.289606246089,9461.151728950179,9944.297752797249
20140114,8900.67719291418,7983.805554868202,9614.815454565702,5818.558767984741,5770.443238902765,7977.097845537137,8895.197343604907,8974.964063986245,9119.91002175829,9027.30340196492,8915.140635913067,9820.995844612551,9878.163728334976,8101.216490278291,8768.03585743015,8867.538754243446,9389.82563552212,7940.611288108455,8216.700422400456,9290.3035874955,9249.609270301617,5742.982101085975,7961.155900941161,9007.766806387748,9408.646640518084,8882.72863535266,5701.938113448727,7998.028691543075,8841.11662888371,9427.81341873412,8013.263450473236,7989.375819289522,8942.221068029665,9318.847493963573,8092.937065951908,9416.837563130315,8130.139090913393,8836.766322772328,8866.628640381696,5599.470658370241,7978.06499844172,7964.498397634163,9344.869737412488,8093.721983707908,9230.88509245977,9402.431033670691,8843.222581832164,9395.763707761702,9000.494917852086,8117.578977221209,8933.555209483728,9527.41874751949,9286.712047115423,9156.86513606679,9930.055261393023,9338.014876777723,8027.85216476221,9243.65107735949,8057.493402148426,8121.3806398512415,8137.994156201944,8971.989432339182,9097.045126798523,9543.363948068922,7852.506010071789,8896.553737956989,7957.9371646001255,7969.784757649092,7953.376694966136,5758.187240252369,9416.343582150565,8894.895761582713,8910.361230983362,10738.716567307496,7996.28176258186,5700.331116602878,7959.632371645594,8786.426082658769,8104.804346218933,9295.85701565555,9092.32530601224,7922.269977477916,9857.824708696722,5653.501000595578,9244.924586418054,9914.026329881268,8132.961439472737,10863.337644121237,9035.07795356861,8110.756635626273,7998.614614862175,5716.2462745869825,8826.095386787883,5636.954763482954,5733.920967215169,8100.13144466824,8921.442969216589,8071.025228727869,10053.768154496498,9440.87530379544
20140115,8989.292438866849,10085.03666348878,9828.925173122338,12473.7615751841,10899.358626707559,5656.2227432706995,8819.451386791825,9946.621735505876,8866.702275681388,5699.26191462101,8941.340258063477,9092.277036704549,8054.67775003226,8864.70002994009,9216.72441404616,9341.551430666628,9227.95494730282,8778.476091925373,8172.584001750566,8162.931275492408,8079.857242725922,9058.550850120704,9894.4699346952,8872.810421325265,9268.874065760243,8091.84578757147,5659.717821405963,8927.126865560129,9762.951973611578,8794.551533090815,8183.180021300749,10892.653223478403,7956.618961103784,8855.71221710216,5605.679099990036,5718.095423530256,9215.649944314502,10085.571898483902,9869.201945417632,9336.332302117731,7927.324027821692,9772.122035880086,8872.628305960097,8026.101603424507,9389.111634397794,8008.159826347167,9512.220473348574,8899.920403297525,8032.507050516079,8916.156105861965,5705.757599548423,8065.288996220976,8901.106137448734,9401.875657825782,9247.91409956495,9247.354332579376,8965.142133238996,9396.753151649002,9897.500538689595,8041.884414118728,9600.349185539548,8000.56748224926,9691.156025797512,5757.995743759205,8832.009417805442,9374.983883598054,9308.048565022196,9288.823722403406,7990.188889426612,7945.482891868246,5615.359548031667,9637.420811452175,5673.7448385460375,5670.460740964789,9958.053609125023,5651.2988893161855,8007.264249603495,7990.220071991376,8129.970326759147,8879.00452241217,7930.492630991719,9946.557894617588,9400.972462345586,12977.950550297044,8218.635385656233,10011.014468652631,8065.6607857909175,9020.670762617496,9317.408901061697,7955.668280798678,8975.72990143336,9499.886180871912,5645.456295374743,8972.414645729248,9687.65188091082,8004.33317903297,8997.195398481315,5787.651463025281,8892.833863675944,9890.632612972475
20140116,8039.977242997632,9863.378882192063,7940.715104770374,5814.576481493862,9146.46047453664,8956.911311373227,7954.053023880569,8861.92084366023,9455.305695632667,8015.420769332078,9860.501906949828,8841.490568336058,10898.46046131575,7974.7953506255235,8056.544943291877,9207.444888348058,8137.6375046226785,5823.5558894454725,9466.347001505426,8117.341016106608,9366.35390256665,7878.825508601478,8803.435954190727,9074.85564761735,9604.346541340117,9011.768880007538,9383.419804338217,5713.967952465419,5724.498776614442,5642.681976288451,9749.951626370806,5764.253833336142,10855.636447167099,8136.301117391889,8018.298653604719,8146.464900304447,5697.663305500312,9058.544674987477,8185.433994308869,9335.834776745833,8017.155456947495,8910.45069548457,10836.353087321206,5684.610694506186,8070.518952920281,8847.35002031169,8003.606174422133,5768.380898381786,9442.358047575335,9292.251114451077,8833.44191392138,8045.548984188954,7940.080944335199,8968.466389432564,8838.773944381404,7926.9989663434935,7994.189401047299,9984.55772296833,9884.281007857016,9910.821554803855,8100.233385364526,8211.953715469472,8206.873707876111,9031.968280026082,9417.54994747252,8752.760701509176,9379.049258574945,9781.610055223524,8145.4567868215645,5793.480347494536,9880.837543626965,9385.032479628453,9271.92013509287,9408.688060740413,8832.014445324718,8794.860404946543,5612.682519126485,9864.725314898329,7873.662154440527,11038.821385203722,9060.48851358878,9016.273722906266,7963.154936348557,8945.890061086857,8016.314230608734,10623.112980844664,9022.248219272933,8969.757271377763,9019.327337730148,8830.8241687042,5657.760531233277,5738.642763931574,7887.301516649264,9447.94008436269,9353.944456509329,9734.679464814391,9042.244048628352,7908.730411328032,9798.105015436478,8149.654011505514
20140117,9882.306474213328,8159.281050163116,5818.005679718929,10677.093288039121,9029.16107046471,5678.906702222407,9320.796284224527,9000.322060768993,5705.431662029718,9374.59342889347,9481.132799424362,5746.008791571216,8769.423594190896,11592.98548343361,9450.86346488131,9472.936514703062,8949.581561235285,7915.570967599355,8161.992042250704,8006.309282224629,9537.003901577322,8111.879128278601,7957.565755470512,9325.830334544064,8025.417570987743,9434.34580427632,5707.830572050456,10019.388657773541,8847.378940049419,8975.639174774426,8746.096859141979,5769.948469978326,9351.294550616816,5676.286214799598,9301.67072494392,9685.620066103747,7979.588855427306,8888.085094128974,8891.540630293392,7887.686861807474,5727.126137205521,8023.772607877834,8863.207176014355,8840.848154591284,9322.80408439482,5760.86326920001,9314.475341376281,8142.08733847436,8819.881205088972,9437.46123274265,7990.840696113139,5751.702604858813,8043.351858724639,9464.33029285952,9390.148812297382,12790.495559698658,8713.114080600619,9477.691111307682,9025.84215869964,5706.294500215728,8084.5834715984465,8882.183163712594,8173.498098862847,13170.07473862202,9417.755762146568,5779.154466858273,8063.942475967893,8117.070250345226,8908.706636235913,7987.335960457497,9286.05269915228,8045.961977658413,10595.946452225866,9337.88039870259,9440.858927361423,10918.2314929784,8835.040186712005,9923.31317857004,8102.942463850639,8897.97234123157,7855.878646154059,8033.610200965754,9252.913498915565,8953.741494430293,8732.214937234105,9037.893026951773,9827.252687177515,9344.929825253943,8096.7178090232765,8060.97142893181,5669.672490172079,7991.928732262156,8841.775960292482,8930.904686704156,8132.202829321295,9009.855963693117,8044.104855239314,7975.147572855785,7992.576987563731,8859.18943058974
20140118,7932.7625260111,9651.612434380393,8080.7792026018815,10079.562769074611,5660.306718621932,8059.225342919866,9299.698652018593,9110.616811933434,8066.053934546978,9378.140145281579,12018.613040253447,8092.074595706147,9264.711960985862,9903.026201721039,8920.767235271345,8919.823923722886,8911.416254471023,8008.858678181424,9936.100841962329,7943.699559183924,9015.883260427578,9922.366609358363,9353.808724998686,7939.82318047718,8078.0374909810125,9472.422914734978,5793.453496004938,9386.390899311851,9058.109429955084,9413.791004826015,8869.728798620556,12988.97894913293,9788.076951230145,7912.252457669811,9813.513755311313,9798.793659939021,9365.290786561896,8021.059011649807,8714.183315826282,9606.720900820224,7984.383415303599,5654.108088065808,9330.34432610211,9452.628198753264,8098.928125801174,9385.549629924182,7957.449867686943,8899.771281636591,7942.840290152045,8935.487406196266,8155.440341814423,9332.939494190248,7812.370689997087,8965.951590674447,9881.820273232532,5843.557830808651,7925.005901930537,9367.409243864531,9431.938426909966,5757.753705443048,7897.297740700334,8043.489567062455,5649.984162995928,8203.214275521794,8158.277886202712,5729.996545814959,8915.667052793768,9276.542094504364,5655.79704810927,5814.310494198112,8903.595036776273,9410.332004720356,12972.913063552513,9212.809254487018,9481.497743980375,8130.407611409976,8964.291654403183,5758.9064159652,8860.070983792953,8882.169476187977,8986.553218762368,7928.458410745459,9421.746555190584,8023.809368710447,9893.018727091805,9572.881916020764,8105.144643646092,7925.1941973113,7976.0421716299315,5703.255452958353,8072.610169359833,9357.90609179313,8006.652540054692,9217.894247787917,7981.590668146266,10954.661173233268,7998.2851585711915,9500.47943854871,8856.074783031034,8945.728845372554
20140119,5663.162266269374,9471.455952977165,9523.636896222251,9489.859098948573,9285.816994605884,7890.501012087249,9403.848720613638,9335.47984673755,9300.680096380373,10823.048648050357,7965.0584058114355,8156.454538951157,8060.096149286172,8899.84810871494,8743.320434982075,9443.852369855687,9742.254116653283,5632.439621423004,10063.066146706273,9306.51433356067,9797.630780209778,8151.175800399427,9308.197743910994,8969.102123645065,7999.293789101084,5667.926675571295,7964.448588106765,8010.128020031009,5739.8214369273755,8135.910454498852,8081.659377362586,9101.083692411956,9405.731954204595,7897.376108414599,8879.531474563104,9272.917836964398,7992.284107316193,8815.117827507576,9520.140229434399,5687.14439346155,9324.440476702366,9027.68198208936,8950.382086659747,9510.386654381431,8847.099740062476,8931.983882348175,8856.424464224961,7709.9822590524145,9410.190302177927,9318.224961460826,8958.369776810845,5786.5710649817765,8918.623769742979,8091.0913201556305,8915.963892846456,8079.675656999002,9401.346921389633,8754.39650530085,9362.354418006566,7976.6803194708655,5671.054243677995,9788.793543705095,9401.571957672275,9366.85080485612,8158.746371239499,12973.0900331194,8072.529896075428,8086.160424948241,5715.847244029367,9364.253257691227,9432.875223201394,8040.767257753392,9362.285988852012,8998.56162542481,8182.581079563337,9334.802457615426,7944.453410268927,8852.608634631093,9539.395101635213,5658.040780302403,8758.33127419898,7865.72935601945,8770.59276744855,7999.597454469333,9367.753625633755,8926.42036934546,8004.5580679403865,8870.911295995651,8890.570316049445,10904.466282487148,8932.186260613547,5737.9127754989495,12946.066440216844,5655.928112571786,8912.491552025447,8048.8960694801735,7987.693894377527,5778.581837464613,7944.845080576215,8884.279091634287
20140120,9886.675261464054,5722.641103242305,9476.16819143105,9316.888970454602,9443.934572174596,8111.553464662383,8117.04897241816,9479.450536380265,9287.957894785199,9435.317628084416,9420.751611362924,5725.26116151917,7892.159722131824,7964.833517161287,9934.562142735145,8147.280005230919,5771.991665186364,9469.265429579476,10910.040838502242,9517.935480384913,8066.934640462265,9306.342577785936,11547.712754810445,9455.635224097692,8009.006199441939,8872.343859428493,9309.55554835025,9391.124693214713,8965.767926441342,8913.691343250866,5790.014517862788,9403.032704483974,9366.472972607142,9167.583655568562,9194.094262991784,9678.88295900106,8919.163215576304,8944.42547630058,8079.455709240256,9030.126002505249,9757.91262464829,8007.565075568349,10029.275684428676,10034.638535660655,7995.984865994022,8079.01042325605,8870.597537649788,9467.553932705892,8048.444697244448,10029.404408535362,9270.072149737567,8125.350783563516,9364.65365797647,7847.052267145428,8865.822984893279,9436.653445275633,9375.763072970409,12563.295015378037,7982.850589103402,8963.061079066783,9440.19949234977,8819.252669590194,8901.746384297567,8087.238762929354,9920.885429951992,8793.767999274974,5647.675443989008,9349.19305605125,8029.388054220436,8967.147354027551,10089.142977864776,9442.414082750836,8759.947261321357,9306.979883490882,7956.652888676737,8019.194098892186,9505.47282314522,9918.822990364139,9417.732604182484,8977.852634296676,8927.91798911018,5754.308699704131,7952.360454722244,11869.3136759821,8083.395989587059,9351.61654583715,5671.834070534514,7914.083121905829,9434.81651940656,8917.748854943507,9300.887758905392,8101.17231610779,5742.3159377523525,5735.213461533609,8853.206871750775,9030.983218889796,9537.270105047111,5837.719169669149,9404.100718536794,8697.348139531976
20140121,5699.274321765276,9376.238579232024,7934.3940975519145,9533.413293325833,9877.919231911883,9379.86461300271,9404.356259088681,5706.396050836955,9234.981073333285,8837.087185852455,8166.371124785631,8179.001828283797,8010.275960816932,8127.231788314117,9457.661326540323,9400.55342391152,9962.270930607785,7756.952772166467,8131.05547678087,9413.68737636343,9917.858797145322,7989.3340319683775,7948.948985590658,7861.561351719861,7952.027626895074,8897.627052691982,7971.066213734776,9431.815881598233,8090.420988751225,10589.543393755386,8922.863688963804,8024.067232287643,5841.243449833808,9358.432286939033,8132.301826131056,9487.60432980285,8834.827543329662,8850.394557903768,9122.358844612781,9039.611070423123,8245.93444070342,8880.034493141953,7881.291108432968,5740.9521615913845,7912.2761350729925,9395.549341264566,9572.777295070473,5690.3070099484,9083.822358865234,10974.169648024417,9778.72844852419,9295.362778776649,9295.592452435973,9855.324495935007,8047.60386990911,9468.311578944034,10802.740082882727,9424.728624801612,5747.3909716444,12896.38989084479,7957.275578517657,8960.991978075626,7943.1901566053275,10770.374360478134,9279.68259939848,8881.812951799415,8060.893797451646,8003.843685723513,9748.958003377546,8020.006965298584,9306.522834749647,7963.0259344005835,9002.997028011237,8935.633982248359,8046.6460876751335,7850.742506273049,5579.462995624664,8789.288195810095,8760.986930005694,5728.78900477157,5733.735833372144,8944.610261827613,7998.599440254512,9336.867558895707,9413.481471351362,9526.593429614713,8084.681282476926,8914.162404840252,7891.927236616123,9444.624393865644,9315.33719714042,5720.670187772813,8167.139515415378,8873.033805031948,10927.414141100575,8838.696614632136,9334.131853292594,9414.557937474876,9304.77667142683,9431.596903919699
20140122,9486.29336667099,8970.657164992595,9483.038798333868,8194.928830457,9405.055012976443,8925.964525712461,9371.778136554432,8715.903018690484,10047.754749252072,8151.2329362390665,8160.634642923504,9745.525803082375,5792.915518760522,9341.68015177539,8041.843418736529,9456.901425182392,12220.68338737282,7970.264192928902,9321.473441478012,8762.136068178117,9334.91585957288,8924.63308410883,8940.363421248274,8103.356209017447,8000.110330743015,8872.676711076067,7996.310556232545,8836.23316775339,9335.257680655805,8763.454588145458,8016.139676783919,8989.688318166684,8088.779346093108,9303.678386756457,10065.20569656577,10836.52222477557,7906.158363132469,8929.674438534095,9562.759043243423,7937.059752497431,5750.108624796611,9489.124230245981,9791.79827170615,8105.882826417305,8902.725527544531,8809.952736853438,5672.61729191689,8977.663710092747,8842.446839117289,9266.854410697775,7857.6459598720685,7996.77776116845,8777.238757696989,8849.88511915996,8922.633292852828,8881.899423783745,9538.203245303086,10820.826786388847,9429.279837944128,7876.104901867895,8997.992977405876,5903.488602627805,9295.987308407142,9338.20300138162,11525.071575442658,9224.50584305162,5691.444322626277,9303.151800867083,8870.746582162705,5655.658363665209,5787.990712670212,9339.95130897726,8971.077626047549,9371.77007539885,8087.146971998564,9280.595363173308,8969.083267015938,8931.686997723878,7996.07884107877,8054.843702167457,8824.93518077689,9410.23229574061,8808.896186563088,7983.0914653727295,8785.377233984485,9257.652594398847,8035.068899468901,5760.145632398971,13039.064773017719,8105.980660893867,9604.723048200789,9205.390662972306,8853.836960287905,8107.793801571238,7994.93564928253,9914.036333936372,5685.259962491122,9519.860131565621,8992.084867794225,5644.029747352083
20140123,9041.357752116708,9078.809135126454,8033.417067362715,9444.64204456912,9406.288387538461,8833.962060159534,9585.364665224657,9436.266817477948,8877.81428816011,5743.559593719193,7868.638139437893,5782.119354961472,8938.48724448064,8840.538780297475,9476.497211792974,8964.04063759101,8101.078736003385,8551.355442123211,8086.020688048105,8100.109469794819,8059.5634880277785,8926.695976699357,8043.333972134565,8042.679072262138,8799.756176543086,9500.064482972011,5752.309298153361,7890.492577614443,9364.599068270665,8216.178549955925,9040.681128731212,9221.027685083302,9390.091812463155,9952.920618814258,7989.524938075199,9314.223891999505,8904.551893025307,7871.289472784038,11622.905300071687,8934.841366960902,9324.764540321708,5738.811292168938,5833.279265047954,9432.780899186146,9424.83220035568,10725.948838823671,9829.663954238975,5697.924300722338,8171.864785404515,8122.491694205894,9740.21540747677,9442.942843549401,8918.502777324806,9037.229949913268,7945.5178331204725,9699.569879438399,8882.859847620819,8814.246174980872,8760.814272395699,8028.5613833511425,5725.551784089303,7970.66750187851,8074.348377532346,9285.630636803424,8191.937655455935,5715.491807269239,9325.423773560811,8184.827051829189,9785.482112432583,9389.11795023756,7986.893623285327,9065.191473898243,8950.036048744034,7963.698102454372,5716.243723195545,8889.03313054029,5642.538751468863,8936.698158519834,8929.148382470501,9399.119493778371,5777.4028117186135,5707.7696459594345,8815.900213999123,8870.376179114568,9460.27030985826,8889.344338774385,5741.8575796078385,8112.212421084437,7819.986284310598,10866.751442273053,5724.499401461476,5724.352855535916,8933.174321079488,8067.3535326571855,8918.847061195595,5776.402102235667,7948.1021065802,9392.154762995453,8895.069412642117,8983.699782405984
20140124,9447.804208241721,8018.680880187948,5706.15024087816,7935.39638768424,8157.476119539046,5752.204044882588,5697.232668198252,9433.056193883778,5698.494806012162,7983.642347336716,8878.744755703294,8788.78047583336,9410.414604271416,10982.470772931942,9366.452165030416,5674.692414106403,8039.94228953896,8076.244342493154,8984.209256682061,8078.264876826165,9319.590845413262,8060.971929109739,8873.881020270579,8017.372773187813,8235.417375699786,9566.164277931732,7937.266344362395,9388.182686424674,8929.961607509196,8104.023129441047,5625.586867193987,9449.57852512142,8925.671089080462,5788.715403930858,9263.993484483479,8802.409582699389,9396.68921006777,9461.181733944373,8811.698970161367,5856.593218388886,9454.269852329124,5722.7525777214905,12979.322460262552,8930.268581600507,8851.696473670057,8175.053643863198,5758.814830901796,5743.503803145625,8875.415405314996,9071.645034155203,12821.757335115137,8008.731053018206,9455.43194306642,10084.08645593827,7999.311970855542,8808.877948024636,7940.579348430273,7904.746939266759,9020.909147168773,9419.12296547498,7952.057110354095,9368.702282700295,5711.136328366588,9583.0659433798,9110.465960028285,9731.324148302283,8820.178192200485,5784.665387712194,9763.626876194605,9866.523471984838,8877.615353458617,9359.187183718048,8943.712670667872,8792.913224676973,8121.644687206308,8086.70500478625,9801.289554227487,5701.146915607052,9666.212234202649,9388.453459322649,9372.809754303227,9336.051888693506,5715.027201260728,10834.758107318616,8768.306394181018,9423.349200297727,9776.839390814845,9318.122000946021,7992.986007734439,8047.844994334637,9407.673333117154,9257.232722360055,8892.478843122866,5771.474821267171,8853.787095324613,9531.369613541086,8147.971698856424,9470.770887559254,9460.039425738581,5819.510389899467
20140125,5728.182972341701,5601.636020386645,8981.649673611733,9824.689674938569,9289.429480811214,9263.527243289082,8051.9909628652595,8170.4088893380285,7871.105221502513,8048.97707704902,8060.376781110752,5812.195071866857,9964.686835702469,9275.760288213893,9474.60637822081,8844.054219903775,9273.826477946133,7932.747241254776,8978.670966820271,9438.542606583076,5678.789915119246,5739.96786867512,10821.176995278565,8015.351157365891,9026.749736104557,7899.61331610349,9474.294894100138,8841.887072289406,8939.530502106807,9512.982436541353,9423.544031332007,9440.163650279093,7960.3489632006995,9499.96075742932,7961.138373159293,8119.16902215132,8063.141471343502,9414.019583309811,7926.857663176042,8658.837630888987,9306.977132663333,8828.158885471985,8083.689388179331,7886.435280035935,9093.548016222274,8935.592460216076,8927.37908726328,9288.609473999035,5828.476871063052,9321.05377609503,8010.62497349735,8020.813863754819,9330.970102624553,5741.692242526309,9388.88516037715,9303.949745660822,9661.188649741824,7908.591673152221,9458.709422999245,8761.156673834534,7982.450158360579,9449.011576520144,9496.145234578384,12268.110048731603,7858.462613439911,8952.499722285414,9343.058140783784,9458.17736366283,9504.162715816554,9990.331102747403,10809.916585740912,8062.65761413232,7971.602246900474,8800.66074425429,9603.179288080777,8906.418269631024,7999.802886507247,5774.935721034246,12067.6322569101,8013.459887914099,8169.962533376449,9418.75635204692,7989.716779678728,8875.482881964183,7994.332148145116,8003.097397812037,8092.647794621987,8015.988582692855,12851.590310967433,9342.687855702961,8816.914042060802,5683.8657187898725,8906.251362094183,9808.09908094629,9367.233411021421,8876.905359494582,8015.348087526008,9511.963662608918,7987.154936509093,9369.690486760479
